#t	<mx>	<my>	<mz>	B_ext_x	B_ext_y	B_ext_z	u_x	u_y	u_z	Dt
8.520252e-04	-0.031903702890022645	0.9994909149230338	-0.00025441741764494093	0.002867470047932709	0	0	-0.08920927397046785	0.9960128680524508	-0.00026853601835795805	5.366492522626412e-10
8.524784e-04	0.05983714357587975	0.9982081312216525	-0.0002073925155541602	0.0029997232730200815	0	0	-0.00012440468888054456	0.9999999645670727	-0.00023534937148318724	5.421978445243461e-10
8.529445e-04	0.14801825563319865	0.9889846143900434	-0.00016881671243580723	0.0028837651375099764	0	0	0.09129328273170885	0.9958240287820783	-0.00020056993494362992	5.435054630701729e-10
8.533683e-04	0.21596880932518625	0.9764002499219109	-0.00015922026069462941	0.0025645325324307935	0	0	0.16675459490812744	0.9859984158856079	-0.0001701414072696233	5.282988366094744e-10
8.537736e-04	0.26598739140037997	0.9639764983863858	-0.0001348137381237502	0.0020895703850498408	0	0	0.22690763400690592	0.9739162717438802	-0.00014581457005998768	5.384515314621371e-10
8.541647e-04	0.29816197954629603	0.9545152787200515	-0.00012900781740837302	0.0015031914532338553	0	0	0.2706417352487335	0.9626801309163451	-0.0001291527905274202	5.13988631931812e-10
8.545444e-04	0.3132371358712632	0.9496749356777924	-0.00011513708634313706	0.0008470827190859528	0	0	0.2979239512638311	0.9545896002696617	-0.00011966768240255522	5.498195640385064e-10
8.549218e-04	0.31195706285099734	0.9500961929717225	-0.00012262959803912562	0.00014743695065712597	0	0	0.30929741349144335	0.9509653496948046	-0.00011699291083288318	5.336146752473245e-10
8.552997e-04	0.2943147848280047	0.9557085287022768	-0.00012488944946420114	-0.0005615714775755864	0	0	0.30454081373631237	0.9524992797872907	-0.00012154635825928758	5.176043752346173e-10
8.556760e-04	0.2607789353070153	0.9653985307310499	-0.0001541508013664827	-0.0012362252830357742	0	0	0.2837369591329878	0.9589021432125475	-0.0001332829640057899	5.222096941214105e-10
8.560551e-04	0.21194245756692906	0.977282132077966	-0.00017029866581378793	-0.001846350607161436	0	0	0.24706932004529397	0.9689977957167164	-0.00015161959239201684	5.643983093742384e-10
8.564391e-04	0.14922863905454722	0.9888026974369947	-0.00019704631666961263	-0.002357850909931655	0	0	0.19521083688432314	0.9807612850503762	-0.00017581028796721928	5.477034331911504e-10
8.568475e-04	0.07193222821813754	0.9974094969234554	-0.00022358549522649034	-0.002751424169393557	0	0	0.12663249358237108	0.9919496810023541	-0.00020476434970722435	5.839880772168766e-10
8.572836e-04	-0.016243983947664947	0.9998680263513683	-0.0002507303880177829	-0.0029723196970441977	0	0	0.04329068000543087	0.9990624907858301	-0.0002377592916515992	5.267227207305951e-10
8.577541e-04	-0.10901632349154579	0.9940399134629384	-0.00030274573588548687	-0.002961836198098566	0	0	-0.05021084946445265	0.9987386027941156	-0.0002718177992900674	5.180425230925876e-10
8.581941e-04	-0.18559916033989315	0.9826254926324486	-0.000304811358881756	-0.0027191698332544286	0	0	-0.1327652722956174	0.9911474623618199	-0.0003005428346002901	4.972418930465106e-10
8.586036e-04	-0.24287728783636775	0.9700569647038083	-0.00032906364802986256	-0.0023072465995051133	0	0	-0.19918893753166575	0.9799610520004886	-0.000322066921389556	5.168151998167432e-10
8.589999e-04	-0.2826275350864166	0.959229666384168	-0.0003514818547290114	-0.0017635288964664574	0	0	-0.250005385781989	0.9682443873671164	-0.00033676709516842855	5.906654435369992e-10
8.593808e-04	-0.3048145478500789	0.9524116584680759	-0.0003524670778140876	-0.0011379288019271521	0	0	-0.28410283559074784	0.9587937526438695	-0.0003445292196843228	5.727288732477404e-10
