#t	<mx>	<my>	<mz>	B_ext_x	B_ext_y	B_ext_z
1.258257e-05	0.025886726961980577	0.02341090874453391	0.06780226960746827	0	0	0.00018423617923801498
1.263465e-05	0.02806236930543075	0.028948147457525317	0.06617579120178893	0	0	0.00015295333088799612
1.268687e-05	0.02389966093878609	0.02873253051882305	0.05620077677023447	0	0	0.0001214259948720145
1.274038e-05	0.03371761595318234	0.023532648235005275	0.06213753486016633	0	0	8.899436065831816e-05
1.279146e-05	0.020035729747055694	0.019807503415371887	0.06612548619330179	0	0	5.794939545342884e-05
1.284166e-05	0.003905292254537146	0.028243939189438197	0.056029162646747434	0	0	2.7384714538449223e-05
1.289270e-05	0.024109123077022173	0.02525860221460568	0.051200235417211054	0	0	-3.717035111252328e-06
1.294241e-05	0.02665477253298619	0.02355865229542245	0.05057477008647518	0	0	-3.400686695608352e-05
1.299274e-05	0.03300641737446574	0.016724850754542733	0.04529648536080325	0	0	-6.464377971394766e-05
1.304421e-05	0.028095835986559504	0.020844821659802653	0.04381696482167657	0	0	-9.591468264375957e-05
1.309501e-05	0.03207347338723327	0.02391133922980156	0.049105181020354785	0	0	-0.0001266788405724178
1.314635e-05	0.029542614258458996	0.020297661138455343	0.04908073727807747	0	0	-0.0001576476408645818
1.319890e-05	0.027981897700094113	0.027145119906650424	0.045098304295801354	0	0	-0.00018919123270867003
1.325083e-05	0.02906864071651319	0.021681192528460336	0.04144563757826328	0	0	-0.00022016665378235027
1.330222e-05	0.03237680143652675	0.02103354518031203	0.054357314287806664	0	0	-0.0002506091657270818
1.335237e-05	0.026442036846561164	0.005620775548588158	0.04539410690057455	0	0	-0.0002800787942007002
1.340418e-05	0.021773688671377914	0.020616597054876996	0.047165615090666434	0	0	-0.00031024492791980045
1.345567e-05	0.032574809275931565	0.019163812630387998	0.042244338343083304	0	0	-0.0003399177366403242
1.350801e-05	0.0272383059735926	0.013464465424145733	0.05035254301294677	0	0	-0.000369744152593285
1.355988e-05	0.020198451833945197	0.022022845512435732	0.0412278416755758	0	0	-0.0003989277752689639
1.361160e-05	0.02271790707012646	0.013859288073454617	0.045455708896303466	0	0	-0.00042762634662004795
1.366307e-05	0.024460651014775986	0.008737517215431763	0.04477099884015354	0	0	-0.00045576707693647183
1.371472e-05	0.02288269959073542	0.009198472335906233	0.04413913734381911	0	0	-0.00048355714674996626
1.376652e-05	0.027191605636021438	0.004156968051335063	0.035098913381097975	0	0	-0.0005109443473136035
1.381863e-05	0.028706271016264825	0.013152004947315318	0.0402981161596277	0	0	-0.0005379871758916704
1.386897e-05	0.020428814364801467	0.002641288895818698	0.03920448418486736	0	0	-0.0005635875089337268
