#t	<mx>	<my>	<mz>	u_anis_x	u_anis_y	u_anis_z
4.923694e-05	-8.123508239721943e-06	-0.036968988168260705	0.9993164132785091	-3.1785156216876764e-06	0.03850600666648065	-0.9992583687117652
4.924703e-05	-1.347291336209393e-05	-0.03693779912303835	0.9993175665495063	-3.1753530442585264e-06	0.0384751465157736	-0.9992595574176447
4.925713e-05	-1.861447301115998e-05	-0.03690605711172733	0.9993187392428741	-3.172182625160988e-06	0.038444311058949084	-0.9992607442190152
4.926722e-05	-2.3486112818846498e-05	-0.03687378839165049	0.9993199303416552	-3.1690049923323566e-06	0.038413500275166795	-0.9992619291189709
4.927732e-05	-2.8029019258745544e-05	-0.03684102586962478	0.9993211385872152	-3.165820896602771e-06	0.03838271414367722	-0.9992631121205978
4.928741e-05	-3.218835023775561e-05	-0.0368078087042184	0.9993223624948577	-3.1626312025842417e-06	0.03835195264383455	-0.9992642932269735
4.929751e-05	-3.5913897715160245e-05	-0.036774181832462394	0.9993236003721444	-3.159436878183965e-06	0.03832121575510868	-0.9992654724411668
4.930760e-05	-3.9160694339118744e-05	-0.03674019542673181	0.999324850339691	-3.1562389828689725e-06	0.038290503457095976	-0.9992666497662375
4.931770e-05	-4.188955676539339e-05	-0.03670590428835726	0.9993261103541923	-3.153038654824317e-06	0.03825981572952869	-0.9992678252052354
4.932779e-05	-4.40675590890651e-05	-0.036671367185295595	0.9993273782333854	-3.149837097160435e-06	0.03822915255228296	-0.999268998761201
4.933789e-05	-4.566843066403508e-05	-0.03663664614186373	0.9993286516826537	-3.1466355633367875e-06	0.038198513905385374	-0.999270170437164
4.934798e-05	-4.6672873500869106e-05	-0.03660180568912218	0.9993299283229433	-3.143435341978332e-06	0.03816789976901781	-0.9992713402361447
4.935808e-05	-4.706879540686206e-05	-0.036566912084969344	0.9993312057196547	-3.1402377412686653e-06	0.03813731012352063	-0.9992725081611529
4.936817e-05	-4.685145605071856e-05	-0.03653203251337608	0.9993324814121588	-3.1370440731087657e-06	0.038106744949394165	-0.9992736742151875
4.937827e-05	-4.6023524190296356e-05	-0.03649723427244053	0.9993337529435788	-3.1338556372329397e-06	0.038076204227298474	-0.999274838401238
4.938836e-05	-4.459504537499841e-05	-0.03646258396107678	0.9993350178904787	-3.130673705474003e-06	0.038045687938051284	-0.9992760007222826
4.939846e-05	-4.2583320518628046e-05	-0.036428146674167376	0.9993362738921	-3.1274995063678336e-06	0.038015196062624275	-0.9992771611812906
4.940855e-05	-4.0012696815280636e-05	-0.03639398521590515	0.9993375186787937	-3.124334210283141e-06	0.0379847285821376	-0.9992783197812208
